Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1375315200,2013-08-01T00:00:00,0.185467489,0.002790146,0.052302339,1.625808013,0.024458418,0.458482308
1375401600,2013-08-02T00:00:00,0.189605395,0.002852396,0.05346924,1.662080891,0.025004102,0.468711359
1375488000,2013-08-03T00:00:00,0.190445702,0.002865037,0.053706209,1.669447022,0.025114917,0.470788628
1375574400,2013-08-04T00:00:00,0.197264125,0.002967613,0.055629023,1.729217315,0.026014093,0.487644014
1375660800,2013-08-05T00:00:00,0.204372636,0.003074552,0.057633643,1.791530529,0.026951524,0.505216511
1375747200,2013-08-06T00:00:00,0.208850088,0.00314191,0.058896296,1.830779875,0.027541985,0.516284933
1375833600,2013-08-07T00:00:00,0.213654913,0.003214193,0.06025127,1.872898968,0.028175619,0.528162633
1375920000,2013-08-08T00:00:00,0.223739928,0.003365911,0.063095272,1.961304209,0.029505574,0.553093153
1376006400,2013-08-09T00:00:00,0.229840262,0.003457683,0.064815583,2.014779733,0.030310052,0.568173397
1376092800,2013-08-10T00:00:00,0.239377817,0.003601165,0.067505199,2.098385942,0.031567812,0.591750577
1376179200,2013-08-11T00:00:00,0.245919181,0.003699572,0.069349882,2.155727538,0.03243045,0.607921064
1376265600,2013-08-12T00:00:00,0.250692619,0.003771383,0.070696004,2.197571496,0.033059945,0.619721174
1376352000,2013-08-13T00:00:00,0.25186572,0.003789031,0.071026822,2.207854898,0.033214647,0.622621122
1376438400,2013-08-14T00:00:00,0.259341075,0.003901489,0.073134893,2.273383864,0.034200455,0.641100469
1376524800,2013-08-15T00:00:00,0.263937797,0.003970642,0.074431181,2.313678724,0.034806645,0.65246373
1376611200,2013-08-16T00:00:00,0.269822038,0.004059163,0.076090553,2.365259982,0.035582626,0.667009786
1376697600,2013-08-17T00:00:00,0.278339431,0.004187298,0.078492481,2.439923449,0.036705852,0.688065088
1376784000,2013-08-18T00:00:00,0.286756957,0.00431393,0.080866246,2.513711485,0.037815908,0.708873516
1376870400,2013-08-19T00:00:00,0.291090601,0.004379124,0.082088346,2.55170021,0.038387405,0.71958644
1376956800,2013-08-20T00:00:00,0.301970745,0.004542804,0.085156576,2.647075553,0.039822218,0.746482548
1377043200,2013-08-21T00:00:00,0.308697195,0.004643996,0.087053454,2.706039616,0.040709265,0.763110575
1377129600,2013-08-22T00:00:00,0.319747874,0.00481024,0.090169775,2.802909862,0.042166567,0.79042825
1377216000,2013-08-23T00:00:00,0.326474324,0.004911432,0.092066653,2.861873925,0.043053613,0.807056277
1377302400,2013-08-24T00:00:00,0.329737207,0.004960518,0.092986794,2.890476356,0.043483904,0.81512224
1377388800,2013-08-25T00:00:00,0.33007314,0.004965572,0.093081528,2.893421141,0.043528205,0.815952678
1377475200,2013-08-26T00:00:00,0.339155968,0.005102213,0.095642911,2.973041218,0.044725998,0.838405757
1377561600,2013-08-27T00:00:00,0.346048483,0.005205903,0.097586619,3.033460999,0.045634944,0.855444301
1377648000,2013-08-28T00:00:00,0.354297377,0.005329998,0.09991283,3.105770806,0.046722762,0.875835864
1377734400,2013-08-29T00:00:00,0.361161168,0.005433256,0.101848437,3.165938796,0.047627921,0.892803402
1377820800,2013-08-30T00:00:00,0.37780343,0.00568362,0.106541601,3.311824868,0.04982261,0.933943674
1377907200,2013-08-31T00:00:00,0.398219798,0.00599076,0.112299072,3.490794748,0.052515006,0.984413669
1377993600,2013-09-01T00:00:00,0.419980466,0.006318125,0.118435641,3.681548768,0.055384682,1.038206825
1378080000,2013-09-02T00:00:00,0.435212896,0.006547279,0.122731227,3.81507625,0.05739345,1.07586194
1378166400,2013-09-03T00:00:00,0.442984523,0.006664194,0.124922847,3.883202328,0.058418329,1.095073681
1378252800,2013-09-04T00:00:00,0.451141064,0.0067869,0.127223014,3.95470257,0.059493968,1.115236944
1378339200,2013-09-05T00:00:00,0.465959761,0.007009831,0.131401927,4.084603264,0.061448175,1.151869295
1378425600,2013-09-06T00:00:00,0.478270757,0.007195035,0.134873662,4.192521456,0.06307168,1.182302521
1378512000,2013-09-07T00:00:00,0.468545357,0.007048728,0.132131073,4.107268602,0.061789149,1.158260983
1378598400,2013-09-08T00:00:00,0.464373973,0.006985974,0.130954731,4.070702245,0.06123905,1.14794917
1378684800,2013-09-09T00:00:00,0.480974672,0.007235713,0.135636173,4.216223972,0.063428258,1.188986695
1378771200,2013-09-10T00:00:00,0.499171336,0.007509461,0.140767682,4.375735927,0.065827932,1.233969503
1378857600,2013-09-11T00:00:00,0.517884453,0.007790978,0.146044833,4.539775114,0.068295714,1.280229002
1378944000,2013-09-12T00:00:00,0.531859133,0.008001211,0.149985731,4.662277161,0.070138617,1.314774915
1379030400,2013-09-13T00:00:00,0.539668519,0.008118694,0.152187999,4.730734236,0.071168475,1.334079997
1379116800,2013-09-14T00:00:00,0.570523334,0.00858287,0.160889141,5.00120755,0.075237436,1.410354212
1379203200,2013-09-15T00:00:00,0.602377007,0.009062072,0.169871964,5.280436846,0.079438121,1.489097637
1379289600,2013-09-16T00:00:00,0.600946345,0.009040549,0.169468514,5.267895664,0.079249453,1.48556099
1379376000,2013-09-17T00:00:00,0.617760093,0.009293493,0.174210036,5.415284978,0.081466756,1.527125179
1379462400,2013-09-18T00:00:00,0.623419967,0.009378639,0.175806136,5.464899432,0.082213149,1.541116591
1379548800,2013-09-19T00:00:00,0.549549866,0.009583675,0.158245285,4.817354127,0.084010497,1.387178171
1379635200,2013-09-20T00:00:00,0.480098794,0.009924474,0.142102762,4.20854603,0.086997936,1.245672812
1379721600,2013-09-21T00:00:00,0.403251238,0.010077788,0.123685042,3.534900352,0.088341889,1.084223082
1379808000,2013-09-22T00:00:00,0.321480422,0.010254039,0.104119972,2.818097382,0.089886902,0.912715673
1379894400,2013-09-23T00:00:00,0.254590954,0.010702656,0.088871977,2.231744303,0.093819486,0.779051755
1379980800,2013-09-24T00:00:00,0.174533126,0.010967018,0.069944875,1.529957383,0.096136881,0.613136774
1380067200,2013-09-25T00:00:00,0.103348671,0.011501406,0.053859345,0.905954454,0.100821326,0.472131017
1380153600,2013-09-26T00:00:00,0.105080271,0.011694111,0.054761754,0.921133659,0.10251058,0.48004154
1380240000,2013-09-27T00:00:00,0.1076139,0.011976072,0.056082135,0.943343447,0.10498225,0.491615996
1380326400,2013-09-28T00:00:00,0.110844257,0.01233557,0.05776561,0.971660758,0.10813361,0.506373339
1380412800,2013-09-29T00:00:00,0.112400871,0.012508802,0.058576827,0.985306039,0.109652158,0.513484469
1380499200,2013-09-30T00:00:00,0.112787871,0.01255187,0.058778509,0.988698481,0.110029694,0.515252414
1380585600,2013-10-01T00:00:00,0.115313786,0.012832973,0.06009487,1.010840646,0.112493838,0.526791628
1380672000,2013-10-02T00:00:00,0.116801486,0.012998535,0.060870173,1.023881824,0.113945157,0.533587935
1380758400,2013-10-03T00:00:00,0.120320743,0.013390184,0.062704206,1.054731632,0.117378353,0.549665069
1380844800,2013-10-04T00:00:00,0.1205109,0.013411346,0.062803305,1.056398549,0.11756386,0.55053377
1380931200,2013-10-05T00:00:00,0.124505743,0.013855922,0.064885186,1.091417342,0.12146101,0.568783538
1381017600,2013-10-06T00:00:00,0.127872,0.014230544,0.066639484,1.120925952,0.124744947,0.584161717
1381104000,2013-10-07T00:00:00,0.131240443,0.014605409,0.068394921,1.150453722,0.128031016,0.599549881
1381190400,2013-10-08T00:00:00,0.133051886,0.014807,0.069338941,1.16633283,0.129798161,0.607825153
1381276800,2013-10-09T00:00:00,0.136418529,0.015181665,0.07109344,1.195844821,0.133082474,0.623205095
1381363200,2013-10-10T00:00:00,0.140717957,0.015660137,0.073334053,1.233533612,0.137276762,0.642846311
1381449600,2013-10-11T00:00:00,0.145977814,0.016245493,0.076075186,1.27964152,0.142407992,0.666875083
1381536000,2013-10-12T00:00:00,0.151036329,0.016808442,0.078711391,1.323984456,0.147342802,0.689984055
1381622400,2013-10-13T00:00:00,0.1582362,0.017609697,0.082463547,1.387098529,0.154366604,0.722875456
1381708800,2013-10-14T00:00:00,0.169607957,0.01887523,0.088389849,1.486783352,0.16546027,0.774825415
1381795200,2013-10-15T00:00:00,0.181463657,0.020194621,0.094568353,1.590710419,0.177026044,0.828986186
1381881600,2013-10-16T00:00:00,0.189697114,0.021110901,0.098859155,1.662884904,0.185058156,0.866599349
1381968000,2013-10-17T00:00:00,0.195046071,0.021706172,0.101646721,1.709773862,0.190276307,0.89103516
1382054400,2013-10-18T00:00:00,0.205519757,0.022871762,0.107105,1.801586191,0.200493863,0.938882431
1382140800,2013-10-19T00:00:00,0.217789843,0.024237268,0.113499458,1.909145762,0.212463889,0.994936253
1382227200,2013-10-20T00:00:00,0.2251062,0.025051486,0.11731232,1.973280949,0.219601328,1.0283598
1382313600,2013-10-21T00:00:00,0.230967643,0.025703791,0.120366965,2.024662357,0.225319432,1.055136815
1382400000,2013-10-22T00:00:00,0.241437214,0.026868923,0.1258231,2.11643862,0.235532975,1.102965291
1382486400,2013-10-23T00:00:00,0.249486686,0.027764727,0.130018018,2.187000287,0.2433856,1.139737947
1382572800,2013-10-24T00:00:00,0.257700214,0.02867879,0.134298434,2.259000078,0.25139827,1.17726007
1382659200,2013-10-25T00:00:00,0.2650581,0.02949763,0.138132938,2.323499305,0.258576222,1.210873333
1382745600,2013-10-26T00:00:00,0.270719357,0.030127656,0.141083257,2.373125885,0.264099036,1.236735833
1382832000,2013-10-27T00:00:00,0.281391429,0.031315324,0.146644923,2.466677263,0.274510127,1.285489396
1382918400,2013-10-28T00:00:00,0.2890107,0.032163253,0.150615646,2.533467796,0.281943072,1.320296756
1383004800,2013-10-29T00:00:00,0.287064257,0.031946638,0.149601273,2.516405278,0.280044229,1.311404759
1383091200,2013-10-30T00:00:00,0.297969429,0.033160246,0.155284417,2.612000011,0.290682719,1.3612232
1383177600,2013-10-31T00:00:00,0.313899043,0.034933012,0.16358601,2.75163901,0.306222782,1.433994963
1383264000,2013-11-01T00:00:00,0.325656771,0.036241499,0.169713457,2.854707258,0.31769298,1.487708167
1383350400,2013-11-02T00:00:00,0.332307386,0.032497661,0.166912201,2.913006543,0.284874493,1.463152354
1383436800,2013-11-03T00:00:00,0.335555486,0.028597142,0.162648005,2.941479388,0.250682547,1.425772408
1383523200,2013-11-04T00:00:00,0.340552543,0.024824666,0.159202186,2.985283591,0.217613023,1.39556636
1383609600,2013-11-05T00:00:00,0.346811529,0.021413484,0.1567227,3.040149859,0.187710603,1.373831185
1383696000,2013-11-06T00:00:00,0.3513177,0.017186037,0.152461508,3.079650958,0.150652803,1.336477582
1383782400,2013-11-07T00:00:00,0.345621729,0.012374444,0.143653987,3.029720073,0.108474376,1.259270854
1383868800,2013-11-08T00:00:00,0.337409743,0.007572974,0.133940768,2.957733806,0.066384692,1.17412477
1383955200,2013-11-09T00:00:00,0.335268643,0.007524918,0.13309082,2.938964923,0.065963435,1.16667413
1384041600,2013-11-10T00:00:00,0.343136829,0.007701515,0.136214236,3.007937439,0.067511485,1.19405399
1384128000,2013-11-11T00:00:00,0.3554802,0.007978556,0.141114155,3.116139433,0.069940018,1.237006686
1384214400,2013-11-12T00:00:00,0.374881243,0.008414001,0.148815743,3.286208975,0.073757135,1.3045188
1384300800,2013-11-13T00:00:00,0.376513971,0.008450647,0.149463883,3.300521474,0.074078371,1.3102004
1384387200,2013-11-14T00:00:00,0.389249486,0.008736488,0.154519471,3.412160992,0.076584058,1.354517682
1384473600,2013-11-15T00:00:00,0.399699129,0.008971025,0.158667642,3.503762561,0.078640004,1.390880546
1384560000,2013-11-16T00:00:00,0.414720514,0.009308172,0.164630646,3.635440028,0.081595432,1.443152246
1384646400,2013-11-17T00:00:00,0.423712929,0.009510001,0.168200344,3.714267532,0.083364671,1.474444219
1384732800,2013-11-18T00:00:00,0.423416057,0.009503338,0.168082496,3.711665157,0.083306262,1.47341116
1384819200,2013-11-19T00:00:00,0.420495171,0.009437781,0.166922999,3.686060673,0.082731584,1.463247007
1384905600,2013-11-20T00:00:00,0.429519086,0.009640317,0.170505201,3.765164305,0.084507021,1.494648594
1384992000,2013-11-21T00:00:00,0.428191071,0.009610511,0.169978022,3.753522932,0.084245737,1.490027344
1385078400,2013-11-22T00:00:00,0.440984443,0.009897651,0.175056578,3.865669626,0.086762807,1.534545959
1385164800,2013-11-23T00:00:00,0.443855186,0.009962083,0.17619617,3.890834558,0.08732762,1.544535624
1385251200,2013-11-24T00:00:00,0.444465129,0.009975773,0.176438297,3.896181317,0.087447625,1.546658115
1385337600,2013-11-25T00:00:00,0.451087329,0.010124404,0.179067097,3.954231522,0.08875053,1.569702171
1385424000,2013-11-26T00:00:00,0.450308186,0.010106917,0.178757802,3.947401556,0.088597235,1.566990895
1385510400,2013-11-27T00:00:00,0.453814071,0.010185605,0.180149526,3.97813415,0.089287011,1.579190742
1385596800,2013-11-28T00:00:00,0.465889886,0.01045664,0.184943234,4.083990738,0.091662903,1.621212387
1385683200,2013-11-29T00:00:00,0.469346143,0.010534213,0.186315256,4.114288288,0.092342915,1.633239536
1385769600,2013-11-30T00:00:00,0.991778676,0.010833906,0.293218087,8.693931878,0.094970024,2.570349753
1385856000,2013-12-01T00:00:00,1.578537783,0.01134389,0.414808627,13.83746221,0.09944054,3.636212428
1385942400,2013-12-02T00:00:00,2.04294321,0.011444841,0.508382562,17.90844018,0.100325476,4.456481541
1386028800,2013-12-03T00:00:00,2.649931595,0.012084252,0.635148712,23.22930036,0.105930551,5.567713609
1386115200,2013-12-04T00:00:00,3.154472022,0.012306974,0.737803715,27.65210175,0.107882935,6.467587366
1386201600,2013-12-05T00:00:00,3.652552027,0.012449606,0.838464994,32.01827107,0.109133249,7.349984137
1386288000,2013-12-06T00:00:00,4.27777773,0.012978967,0.967903121,37.49899958,0.113773629,8.484638755
1386374400,2013-12-07T00:00:00,4.341325289,0.013171774,0.982281586,38.05605748,0.115463767,8.610680386
1386460800,2013-12-08T00:00:00,4.341325289,0.013171774,0.982281586,38.05605748,0.115463767,8.610680386
1386547200,2013-12-09T00:00:00,4.398183681,0.013344284,0.995146541,38.55447815,0.116975998,8.723454576
1386633600,2013-12-10T00:00:00,4.437930628,0.013464878,1.004139807,38.90289988,0.118033125,8.802289547
1386720000,2013-12-11T00:00:00,4.57462246,0.013879608,1.03506812,40.10114049,0.12166864,9.073407144
1386806400,2013-12-12T00:00:00,4.100666312,0.014278422,0.943983233,35.94644089,0.125164647,8.274957025
1386892800,2013-12-13T00:00:00,3.506000238,0.014434955,0.826676292,30.73359809,0.126536812,7.246644377
1386979200,2013-12-14T00:00:00,2.96874846,0.015036135,0.724738562,26.024049,0.131806764,6.353058235
1387065600,2013-12-15T00:00:00,2.419305024,0.015363681,0.617961138,21.20762784,0.134678031,5.417047334
1387152000,2013-12-16T00:00:00,1.947342562,0.016196761,0.531093295,17.0704049,0.141980808,4.655563821
1387238400,2013-12-17T00:00:00,1.356523331,0.016691762,0.417530764,11.89128352,0.146319987,3.660074679
1387324800,2013-12-18T00:00:00,0.7634313,0.017134791,0.303057563,6.692238776,0.150203581,2.656602598
1387411200,2013-12-19T00:00:00,0.800006529,0.017955702,0.317576747,7.012857229,0.157399684,2.783877766
1387497600,2013-12-20T00:00:00,0.802328786,0.018007824,0.318498608,7.033214136,0.157856584,2.7919588
1387584000,2013-12-21T00:00:00,0.798095057,0.0179128,0.316817955,6.996101271,0.157023606,2.777226192
1387670400,2013-12-22T00:00:00,0.822892114,0.018469356,0.326661585,7.213472274,0.161902378,2.863515457
1387756800,2013-12-23T00:00:00,0.835265443,0.018747069,0.331573397,7.321936872,0.164336805,2.906572399
1387843200,2013-12-24T00:00:00,0.844967957,0.018964836,0.335424982,7.406989112,0.166245756,2.940335391
1387929600,2013-12-25T00:00:00,0.851709343,0.019116143,0.338101094,7.466084099,0.16757211,2.963794192
1388016000,2013-12-26T00:00:00,0.856361057,0.019220548,0.339947674,7.506861027,0.168487325,2.979981314
1388102400,2013-12-27T00:00:00,0.891898457,0.020018165,0.354054874,7.818381875,0.175479238,3.103645027
1388188800,2013-12-28T00:00:00,0.894396986,0.020074243,0.355046709,7.840283977,0.175970818,3.112339454
1388275200,2013-12-29T00:00:00,0.893642143,0.020057301,0.354747061,7.833667024,0.175822304,3.109712738
1388361600,2013-12-30T00:00:00,0.895151571,0.02009118,0.355346255,7.846898675,0.176119281,3.114965276
1388448000,2013-12-31T00:00:00,0.906472543,0.020345273,0.359840315,7.946138311,0.17834666,3.154360205
1388534400,2014-01-01T00:00:00,0.938927186,0.021073699,0.37272376,8.23063571,0.184732046,3.267296482
1388620800,2014-01-02T00:00:00,0.924249986,0.020744277,0.366897386,8.101975375,0.181844336,3.216222485
1388707200,2014-01-03T00:00:00,0.931335557,0.020903309,0.369710129,8.164087494,0.183238408,3.24087899
1388793600,2014-01-04T00:00:00,0.945950914,0.021231343,0.375511954,8.292205715,0.18611395,3.291737784
1388880000,2014-01-05T00:00:00,0.994123157,0.022312542,0.394634778,8.714483596,0.195591743,3.459368461
1388966400,2014-01-06T00:00:00,1.032175157,0.023166598,0.409740192,9.048047428,0.203078398,3.591782527
1389052800,2014-01-07T00:00:00,1.053766157,0.023651196,0.418311122,9.237314134,0.207326384,3.666915294
1389139200,2014-01-08T00:00:00,1.0740123,0.024105609,0.426348187,9.414791822,0.211309772,3.737368203
1389225600,2014-01-09T00:00:00,1.140497357,0.02559783,0.452740606,9.997599833,0.224390574,3.968724156
1389312000,2014-01-10T00:00:00,1.164068357,0.026126868,0.462097532,10.20422322,0.229028121,4.050746965
1389398400,2014-01-11T00:00:00,1.226622857,0.027530869,0.486929648,10.75257597,0.241335594,4.26842529
1389484800,2014-01-12T00:00:00,1.239315429,0.027815746,0.491968188,10.86383905,0.243832832,4.312593139
1389571200,2014-01-13T00:00:00,1.258765714,0.028252297,0.499689323,11.03434025,0.247659637,4.380276609
1389657600,2014-01-14T00:00:00,1.283586429,0.028809384,0.509542345,11.25191863,0.252543063,4.466648198
1389744000,2014-01-15T00:00:00,1.319064429,0.029605668,0.523625965,11.56291878,0.259523288,4.590105209
1389830400,2014-01-16T00:00:00,1.342994143,0.030142757,0.533125289,11.77268666,0.264231412,4.673376279
1389916800,2014-01-17T00:00:00,1.347311571,0.03023966,0.534839168,11.81053324,0.265080857,4.688400149
1390003200,2014-01-18T00:00:00,1.35594,0.03043332,0.538264376,11.88617004,0.266778483,4.718425517
1390089600,2014-01-19T00:00:00,1.361568857,0.030559657,0.54049885,11.9355126,0.26788595,4.73801292
1390176000,2014-01-20T00:00:00,1.396524857,0.031344225,0.554375253,12.2419369,0.274763473,4.859653466
1390262400,2014-01-21T00:00:00,1.401100714,0.031446927,0.55619172,12.28204886,0.275663763,4.87557662
1390348800,2014-01-22T00:00:00,1.410251143,0.031652303,0.559824145,12.36226152,0.277464092,4.907418453
1390435200,2014-01-23T00:00:00,1.401100714,0.031446927,0.55619172,12.28204886,0.275663763,4.87557662
1390521600,2014-01-24T00:00:00,1.463059286,0.032837553,0.580787271,12.8251777,0.287853988,5.091181222
1390608000,2014-01-25T00:00:00,1.495402714,0.033563483,0.593626568,13.10870019,0.294217493,5.203730493
1390694400,2014-01-26T00:00:00,1.515236143,0.034008633,0.601499798,13.28256003,0.298119681,5.272747231
1390780800,2014-01-27T00:00:00,1.536179143,0.034478687,0.609813493,13.46614637,0.302240174,5.345625076
1390867200,2014-01-28T00:00:00,1.562247,0.035063766,0.62016159,13.6946572,0.307368973,5.436336496
1390953600,2014-01-29T00:00:00,1.555773429,0.03491847,0.617591791,13.63790987,0.306095311,5.41380964
1391040000,2014-01-30T00:00:00,1.600108714,0.035913551,0.635191467,14.02655299,0.314818189,5.568088401
1391126400,2014-01-31T00:00:00,1.622296286,0.036411539,0.643999216,14.22104924,0.31918355,5.64529713
1391212800,2014-02-01T00:00:00,1.655947286,0.037166817,0.657357576,14.51603391,0.325804317,5.762396512
1391299200,2014-02-02T00:00:00,1.703621571,0.03823684,0.676282727,14.9339467,0.335184137,5.928294389
1391385600,2014-02-03T00:00:00,1.713436714,0.038457135,0.680179022,15.01998624,0.337115247,5.962449307
1391472000,2014-02-04T00:00:00,1.738676571,0.03902363,0.69019843,15.24123883,0.342081138,6.050279437
1391558400,2014-02-05T00:00:00,1.79199,0.04022022,0.711362139,15.70858434,0.352570449,6.235800508
1391644800,2014-02-06T00:00:00,1.850137714,0.041525313,0.734444903,16.2183072,0.364010895,6.438144018
1391731200,2014-02-07T00:00:00,1.851832286,0.041563347,0.735117593,16.23316182,0.364344299,6.44404082
1391817600,2014-02-08T00:00:00,1.891752429,0.042459332,0.7509646,16.58310179,0.372198507,6.582955684
1391904000,2014-02-09T00:00:00,1.862159143,0.041795127,0.739217022,16.32368705,0.366376087,6.479976412
1391990400,2014-02-10T00:00:00,1.869734571,0.041965154,0.742224222,16.39009325,0.367866537,6.50633753
1392076800,2014-02-11T00:00:00,1.903332857,0.042719249,0.755561656,16.68461583,0.374476933,6.623253477
1392163200,2014-02-12T00:00:00,1.935117,0.043432626,0.768178934,16.96323562,0.3807304,6.733856535
1392249600,2014-02-13T00:00:00,1.928414571,0.043282194,0.765518286,16.90448213,0.37941171,6.710533298
1392336000,2014-02-14T00:00:00,1.988728714,0.044635911,0.789461053,17.43319591,0.391278397,6.920415587
1392422400,2014-02-15T00:00:00,1.997105143,0.044823915,0.792786224,17.50662368,0.392926443,6.949564041
1392508800,2014-02-16T00:00:00,2.093578714,0.046989211,0.831083115,18.35231101,0.411907425,7.285274589
1392595200,2014-02-17T00:00:00,2.142244286,0.048081483,0.850401775,18.77891341,0.421482279,7.45462196
1392681600,2014-02-18T00:00:00,2.193508286,0.049232075,0.870751927,19.22829363,0.431568368,7.633011391
1392768000,2014-02-19T00:00:00,2.295325286,0.051517301,0.911169987,20.12082145,0.451600659,7.987316103
1392854400,2014-02-20T00:00:00,2.351136857,0.052769961,0.933325378,20.61006569,0.462581474,8.181530259
1392940800,2014-02-21T00:00:00,2.335163143,0.052411439,0.926984329,20.47004011,0.459438678,8.125944628
1393027200,2014-02-22T00:00:00,2.381896286,0.053460339,0.945535877,20.87970284,0.46863333,8.288567497
1393113600,2014-02-23T00:00:00,2.390249571,0.053647824,0.948851862,20.95292774,0.470276823,8.317635418
1393200000,2014-02-24T00:00:00,2.462257286,0.055263997,0.977436598,21.58414737,0.484444196,8.568209217
1393286400,2014-02-25T00:00:00,2.458257429,0.055174222,0.975848784,21.54908462,0.483657233,8.554290439
1393372800,2014-02-26T00:00:00,2.426253429,0.05445591,0.96314423,21.26853755,0.47736051,8.442922317
1393459200,2014-02-27T00:00:00,2.448255857,0.054949743,0.971878483,21.46141084,0.481689443,8.519486782
1393545600,2014-02-28T00:00:00,2.544415714,0.057107997,1.01005084,22.30434815,0.500608703,8.854105662
1393632000,2014-03-01T00:00:00,2.535558429,0.0569092,1.006534784,22.22670518,0.49886605,8.823283912
1393718400,2014-03-02T00:00:00,2.540948143,0.057030169,1.008674326,22.27395142,0.499926465,8.842039141
1393804800,2014-03-03T00:00:00,2.519843143,0.056556479,1.000296323,22.08894499,0.495774099,8.768597566
1393891200,2014-03-04T00:00:00,2.406143263,0.057484323,0.953758482,21.09225184,0.503907577,8.360646852
1393977600,2014-03-05T00:00:00,2.256227023,0.057762795,0.892778017,19.77808608,0.506348657,7.8260921
1394064000,2014-03-06T00:00:00,2.122079691,0.058792215,0.837897263,18.60215058,0.51537256,7.345007411
1394150400,2014-03-07T00:00:00,1.953992434,0.05889639,0.769609354,17.12869768,0.516285752,6.746395597
1394236800,2014-03-08T00:00:00,1.837713326,0.060210082,0.721868776,16.10939501,0.527801581,6.327901693
1394323200,2014-03-09T00:00:00,1.74656868,0.062344789,0.68400222,15.31042105,0.546514424,5.995963464
1394409600,2014-03-10T00:00:00,1.593968229,0.062399531,0.622022109,13.97272549,0.546994293,5.45264581
1394496000,2014-03-11T00:00:00,1.620534857,0.063439543,0.632389336,14.20560856,0.556111033,5.543524921
1394582400,2014-03-12T00:00:00,1.656888531,0.064862691,0.64657581,14.52428487,0.568586346,5.667883554
1394668800,2014-03-13T00:00:00,1.666186114,0.065226666,0.650204052,14.60578748,0.571776952,5.699688722
1394755200,2014-03-14T00:00:00,1.64122056,0.064249332,0.64046162,14.38693943,0.563209644,5.614286565
1394841600,2014-03-15T00:00:00,1.663295777,0.065113517,0.649076142,14.58045078,0.570785089,5.689801458
1394928000,2014-03-16T00:00:00,1.679336006,0.065741448,0.655335599,14.72105943,0.576289536,5.744671864
1395014400,2014-03-17T00:00:00,1.721748257,0.067401773,0.671886342,15.09284522,0.590843941,5.889755675
1395100800,2014-03-18T00:00:00,1.714232349,0.067107545,0.668953372,15.02696077,0.588264743,5.864045259
1395187200,2014-03-19T00:00:00,1.70894556,0.066900582,0.666890282,14.98061678,0.586450502,5.845960215
1395273600,2014-03-20T00:00:00,1.733421651,0.067858755,0.676441709,15.1951742,0.594849843,5.929688017
1395360000,2014-03-21T00:00:00,1.815965434,0.07109012,0.708653177,15.918753,0.623175989,6.212053753
1395446400,2014-03-22T00:00:00,1.823752611,0.071394967,0.711692006,15.98701539,0.625848277,6.238692125
1395532800,2014-03-23T00:00:00,1.89072204,0.074016638,0.737825818,16.5740694,0.648829849,6.467781117
1395619200,2014-03-24T00:00:00,1.935545486,0.075771354,0.755317493,16.96699173,0.664211692,6.62111314
1395705600,2014-03-25T00:00:00,1.996207183,0.078146095,0.778989807,17.49875216,0.68502867,6.828624647
1395792000,2014-03-26T00:00:00,2.038734429,0.079810921,0.795585424,17.871546,0.699622537,6.97410183
1395878400,2014-03-27T00:00:00,2.08047072,0.081444784,0.811872384,18.23740633,0.713944977,7.116873317
1395964800,2014-03-28T00:00:00,2.110024989,0.082601753,0.823405492,18.49647905,0.724086971,7.217972546
1396051200,2014-03-29T00:00:00,2.16633312,0.084806064,0.845378893,18.99007613,0.743409957,7.410591377
1396137600,2014-03-30T00:00:00,2.089899514,0.081813896,0.815551829,18.32005914,0.71718061,7.149127333
1396224000,2014-03-31T00:00:00,2.124573977,0.083171307,0.829083016,18.62401548,0.729079676,7.26774172
1396310400,2014-04-01T00:00:00,2.15025972,0.084176834,0.839106491,18.84917671,0.737894127,7.355607498
1396396800,2014-04-02T00:00:00,2.219977954,0.086906114,0.866312982,19.46032675,0.761818993,7.594099603
1396483200,2014-04-03T00:00:00,2.276852949,0.089132615,0.888507593,19.95889295,0.781336507,7.788657558
1396569600,2014-04-04T00:00:00,2.315381194,0.090640892,0.903542661,20.29663155,0.794558057,7.920454964
1396656000,2014-04-05T00:00:00,2.075127199,0.091790358,0.822761184,18.19056502,0.804634281,7.212324538
1396742400,2014-04-06T00:00:00,1.89636231,0.094990991,0.765537348,16.62351201,0.832691023,6.710700393
1396828800,2014-04-07T00:00:00,1.644209689,0.095318692,0.679675055,14.41314214,0.835563657,5.958031529
1396915200,2014-04-08T00:00:00,1.39977732,0.094800418,0.595414089,12.27044798,0.831020464,5.219399903
1397001600,2014-04-09T00:00:00,1.121606298,0.094784979,0.500228727,9.832000809,0.83088513,4.385005021
1397088000,2014-04-10T00:00:00,0.827489923,0.093740091,0.398322815,7.253776667,0.821725639,3.491697794
1397174400,2014-04-11T00:00:00,0.557125703,0.0945706,0.306848122,4.88376391,0.829005877,2.689830636
1397260800,2014-04-12T00:00:00,0.559571671,0.094985796,0.308195288,4.905205267,0.83264549,2.701639892
1397347200,2014-04-13T00:00:00,0.578189623,0.098146144,0.318449497,5.068410239,0.860349098,2.791528294
1397433600,2014-04-14T00:00:00,0.599910596,0.101833221,0.330412758,5.258816289,0.892670017,2.896398234
